"tank","species","length_µm","length_mm","treatment","temperature","estimate_a","estimate_b","DW_mg","DW_µg","B_µg","B_mg.m2"
"A1","A_o",7966.36655088733,7.96636655088733,"0HW","20",-1.69,2.6,4.5006655595405,4500.6655595405,1617.53920209886,1.05721516477049
"A1","I_o",16121.743,16.121743,"0HW","20",-1.77,2.51,18.2223382608034,18222.3382608034,5515.90179154519,3.60516456963738
"A1","G_h",6188.857,6.188857,"0HW","20",0.19,2.34,110.247423385773,110247.423385773,6516.5488004556,4.25918222252
"A1","A_o",20654.7360855224,20.6547360855224,"0HW","20",-1.69,2.6,53.5859692420215,53585.9692420215,19258.7973455825,12.5874492454788
"A1","I_o",3440.096,3.440096,"0HW","20",-1.77,2.51,0.377391497334015,377.391497334015,114.236406243006,0.0746643178058865
"A1","G_h",3687.915,3.687915,"0HW","20",0.19,2.34,32.8297301118628,32829.7301118628,1940.51281934403,1.268309032251
"A1","A_o",11655.9542850981,11.6559542850981,"0HW","20",-1.69,2.6,12.1066607302977,12106.6607302977,4351.13386646899,2.84387834409738
"A1","I_o",8321.378,8.321378,"0HW","20",-1.77,2.51,3.46489500071494,3464.89500071494,1048.82371671641,0.685505697200269
"A1","G_h",4514.177,4.514177,"0HW","20",0.19,2.34,52.6882635577598,52688.2635577598,3114.31895767749,2.03550258671731
"A1","A_o",13122.7716210497,13.1227716210497,"0HW","20",-1.69,2.6,16.4765577149852,16476.5577149852,5921.67484276568,3.87037571422593
"A1","I_o",15335.682,15.335682,"0HW","20",-1.77,2.51,16.0736596096549,16073.6596096549,4865.49676384253,3.18006324434152
"A1","G_h",2843.01,2.84301,"0HW","20",0.19,2.34,17.8583539445438,17858.3539445438,1055.57872829567,0.68992073744815
"A1","A_o",13728.2767991875,13.7282767991875,"0HW","20",-1.69,2.6,18.526853636737,18526.853636737,6658.55119704329,4.35199424643352
"A1","I_o",4374.859,4.374859,"0HW","20",-1.77,2.51,0.689953451752104,689.953451752104,208.848909845362,0.136502555454485
"A1","G_h",2810.379,2.810379,"0HW","20",0.19,2.34,17.3824042742378,17382.4042742378,1027.44610480336,0.67153340183226
"A1","A_o",12543.1909895882,12.5431909895882,"0HW","20",-1.69,2.6,14.6507848718047,14650.7848718047,5265.4920829266,3.44149809341607
"A1","I_o",4684.031,4.684031,"0HW","20",-1.77,2.51,0.818946628443469,818.946628443469,247.895144429838,0.16202297021558
"A1","G_h",2162.051,2.162051,"0HW","20",0.19,2.34,9.40992768704642,9409.92768704642,556.205769697015,0.363533182808506
"A1","A_o",8577.02370801437,8.57702370801437,"0HW","20",-1.69,2.6,5.45349836626602,5453.49836626602,1959.98731283601,1.28103745936994
"A1","I_o",12591.312,12.591312,"0HW","20",-1.77,2.51,9.79891912980024,9798.91912980024,2966.13282059053,1.93864890234675
"A1","G_h",5848.281,5.848281,"0HW","20",0.19,2.34,96.5708517469409,96570.8517469409,5708.14853339888,3.73081603490123
"A1","A_o",7489.13534691314,7.48913534691314,"0HW","20",-1.69,2.6,3.83285479373315,3832.85479373315,1377.52801286769,0.900345106449472
"A1","I_o",11390.614,11.390614,"0HW","20",-1.77,2.51,7.61961992301501,7619.61992301501,2306.45895069664,1.50748951025924
"A1","G_h",1022.709,1.022709,"0HW","20",0.19,2.34,1.63237472646419,1632.37472646419,96.4870582817358,0.0630634367854482
"A1","A_o",11235.5113330635,11.2355113330635,"0HW","20",-1.69,2.6,11.0037670947843,11003.7670947843,3954.75389386548,2.58480646657874
"A1","I_o",4197.035,4.197035,"0HW","20",-1.77,2.51,0.621707208877155,621.707208877155,188.190772127115,0.123000504658245
"A1","G_h",1162.067,1.162067,"0HW","20",0.19,2.34,2.20110588056833,2201.10588056833,130.103846830985,0.0850351940071796
"A1","A_o",11097.3512078728,11.0973512078728,"0HW","20",-1.69,2.6,10.6554123253884,10655.4123253884,3829.55518974459,2.50297724819908
"A1","I_o",2066.584,2.066584,"0HW","20",-1.77,2.51,0.105023185583855,105.023185583855,31.7905182762328,0.0207781165204136
"A1","G_h",2441.391,2.441391,"0HW","20",0.19,2.34,12.5046452009015,12504.6452009015,739.129570392964,0.483091222479061
"A1","A_o",11824.8023749573,11.8248023749573,"0HW","20",-1.69,2.6,12.5679405342184,12567.9405342184,4516.91782799809,2.95223387450855
"A1","I_o",3346.21,3.34621,"0HW","20",-1.77,2.51,0.352069589413988,352.069589413988,106.571464715614,0.0696545521017086
"A1","G_h",3024.622,3.024622,"0HW","20",0.19,2.34,20.6428848386744,20642.8848386744,1220.1678941983,0.797495355685163
"A1","A_o",8599.34915075229,8.59934915075229,"0HW","20",-1.69,2.6,5.49048253713956,5490.48253713956,1973.27942384796,1.28972511362612
"A1","I_o",8832.463,8.832463,"0HW","20",-1.77,2.51,4.02406868879608,4024.06868879608,1218.08559209857,0.796134373920636
"A1","G_h",4209.085,4.209085,"0HW","20",0.19,2.34,44.7300320147104,44730.0320147104,2643.92062433831,1.72805269564595
"A1","A_o",14258.6614839707,14.2586614839707,"0HW","20",-1.69,2.6,20.4458312559482,20445.8312559482,7348.2317533878,4.80276585188745
"A1","I_o",2491.293,2.491293,"0HW","20",-1.77,2.51,0.167890556032591,167.890556032591,50.8204713110652,0.0332159943209576
"A1","G_h",4105.912,4.105912,"0HW","20",0.19,2.34,42.2064233544354,42206.4233544354,2494.75415420331,1.63055827072112
"A1","A_o",10776.3147934828,10.7763147934828,"0HW","20",-1.69,2.6,9.87239902095677,9872.39902095677,3548.14020813186,2.31904588766788
"A1","I_o",3505.973,3.505973,"0HW","20",-1.77,2.51,0.395794271046987,395.794271046987,119.806925845923,0.078305180291453
"A1","G_h",1996.23,1.99623,"0HW","20",0.19,2.34,7.80715411588597,7807.15411588597,461.468388343434,0.301613325714663
"A1","A_o",8567.7132903873,8.5677132903873,"0HW","20",-1.69,2.6,5.43812022446085,5438.12022446085,1954.46040867123,1.27742510370669
"A1","I_o",4196.553,4.196553,"0HW","20",-1.77,2.51,0.621528013659548,621.528013659548,188.136529734745,0.122965052114212
"A1","G_h",6510.819,6.510819,"0HW","20",0.19,2.34,124.138746542367,124138.746542367,7337.64268612484,4.79584489289205
"A1","A_o",8483.22527325258,8.48322527325258,"0HW","20",-1.69,2.6,5.29978924817846,5299.78924817846,1904.74425579534,1.24493088614074
"A1","I_o",6726.525,6.726525,"0HW","20",-1.77,2.51,2.03120992161808,2031.20992161808,614.847243273793,0.401860943316205
"A1","G_h",2878.071,2.878071,"0HW","20",0.19,2.34,18.3779691484222,18377.9691484222,1086.2923516126,0.709995001053985
"A1","A_o",9067.00958207351,9.06700958207351,"0HW","20",-1.69,2.6,6.30095813695261,6300.95813695261,2264.56435442077,1.48010742119005
"A1","I_o",5099.751,5.099751,"0HW","20",-1.77,2.51,1.01378980428182,1013.78980428182,306.874173756107,0.200571355396149
"A1","G_h",2548.353,2.548353,"0HW","20",0.19,2.34,13.824436334734,13824.436334734,817.140312647992,0.534078635717642
"A1","A_o",12573.3674679961,12.5733674679961,"0HW","20",-1.69,2.6,14.7426033775727,14742.6033775727,5298.49165389964,3.46306644045728
"A1","I_o",9951.098,9.951098,"0HW","20",-1.77,2.51,5.42820471815986,5428.20471815986,1643.11756818699,1.07393305110261
"A1","G_h",6538.269,6.538269,"0HW","20",0.19,2.34,125.366908305611,125366.908305611,7410.2373628914,4.84329239404666
"A1","A_o",13386.3124819877,13.3863124819877,"0HW","20",-1.69,2.6,17.350759602197,17350.759602197,6235.86300102958,4.07572745165332
"A1","I_o",6552.189,6.552189,"0HW","20",-1.77,2.51,1.90164700999855,1901.64700999855,575.628549926561,0.376227810409517
"A1","G_h",1795.486,1.795486,"0HW","20",0.19,2.34,6.09236527576483,6092.36527576484,360.109963666018,0.235365989324195
"A1","A_o",10983.5422680417,10.9835422680417,"0HW","20",-1.69,2.6,10.3736193213899,10373.6193213899,3728.27878410753,2.43678351902453
"A1","I_o",3810.177,3.810177,"0HW","20",-1.77,2.51,0.487721981132051,487.721981132051,147.633443688672,0.0964924468553411
"A1","G_h",5302.681,5.302681,"0HW","20",0.19,2.34,76.7926179648722,76792.6179648722,4539.08877971485,2.96672469262409
"A1","A_o",8523.92900303819,8.52392900303819,"0HW","20",-1.69,2.6,5.36615906234055,5366.15906234055,1928.59756700519,1.26052128562431
"A1","I_o",9671.106,9.671106,"0HW","20",-1.77,2.51,5.05295138562464,5052.95138562464,1529.52838442858,0.999691754528483
"A1","G_h",2977.175,2.977175,"0HW","20",0.19,2.34,19.8930883075117,19893.0883075117,1175.84862091573,0.768528510402435
"A1","A_o",10002.9286114649,10.0029286114649,"0HW","20",-1.69,2.6,8.13449582018742,8134.49582018742,2923.53779777536,1.91080901815383
"A1","I_o",10313.672,10.313672,"0HW","20",-1.77,2.51,5.93837230774113,5938.37230774113,1797.54529755324,1.17486620755114
"A1","G_h",3555.887,3.555887,"0HW","20",0.19,2.34,30.1452025455609,30145.2025455609,1781.83469014403,1.16459783669545
"A1","A_o",7681.42799607959,7.68142799607959,"0HW","20",-1.69,2.6,4.0940119522453,4094.0119522453,1471.38789563696,0.961691435056837
"A1","I_o",10590.76,10.59076,"0HW","20",-1.77,2.51,6.34697938143877,6346.97938143877,1921.23065876152,1.25570631291602
"A1","G_h",6051.908,6.051908,"0HW","20",0.19,2.34,104.623205628016,104623.205628016,6184.110287543,4.04190214872092
"A1","A_o",10408.8096359525,10.4088096359525,"0HW","20",-1.69,2.6,9.02075258311293,9020.75258311293,3242.05847837079,2.11899246952339
"A1","I_o",3220.816,3.220816,"0HW","20",-1.77,2.51,0.319885420526831,319.885420526831,96.8293167934719,0.0632871351591319
"A1","G_h",4028.411,4.028411,"0HW","20",0.19,2.34,40.3657502897838,40365.7502897838,2385.95491442866,1.55944765648932
"A1","A_o",11883.5051765497,11.8835051765497,"0HW","20",-1.69,2.6,12.730804682798,12730.804682798,4575.4512029976,2.99049098235137
"A1","I_o",5430.848,5.430848,"0HW","20",-1.77,2.51,1.18718334706745,1187.18334706745,359.360399157317,0.234876077880599
"A1","G_h",3962.065,3.962065,"0HW","20",0.19,2.34,38.8272413150032,38827.2413150032,2295.01611054373,1.50001052976715
"A1","A_o",10469.9242703922,10.4699242703922,"0HW","20",-1.69,2.6,9.1591085276606,9159.1085276606,3291.78360484122,2.1514925521838
"A1","I_o",5344.511,5.344511,"0HW","20",-1.77,2.51,1.14037849245768,1140.37849245768,345.192569666941,0.225616058605844
"A1","G_h",2552.215,2.552215,"0HW","20",0.19,2.34,13.8735109380432,13873.5109380432,820.041033930234,0.535974531980545
"A1","A_o",9009.97293072729,9.00997293072729,"0HW","20",-1.69,2.6,6.19842091019865,6198.42091019865,2227.7124751254,1.45602122557215
"A1","I_o",11347.302,11.347302,"0HW","20",-1.77,2.51,7.54710617352369,7547.10617352369,2284.50903872562,1.49314316256577
"A1","G_h",4261.731,4.261731,"0HW","20",0.19,2.34,46.0501785769312,46050.1785769312,2721.95237539668,1.77905384012855
"A1","A_o",11493.9164509363,11.4939164509363,"0HW","20",-1.69,2.6,11.673924854683,11673.924854683,4195.60859277308,2.74222783841378
"A1","I_o",11375.981,11.375981,"0HW","20",-1.77,2.51,7.59507442052799,7595.07442052799,2299.02902709382,1.50263335104172
"A1","G_h",2309.059,2.309059,"0HW","20",0.19,2.34,10.9758451199703,10975.8451199703,648.764643689251,0.424029178881863
"A1","A_o",8459.4682365878,8.4594682365878,"0HW","20",-1.69,2.6,5.26128668103888,5261.28668103888,1890.90643316537,1.23588655762443
"A1","I_o",7400.397,7.400397,"0HW","20",-1.77,2.51,2.5812501618363,2581.2501618363,781.344423987848,0.510682630057417
"A1","G_h",3145.66,3.14566,"0HW","20",0.19,2.34,22.6279684748713,22627.9684748713,1337.50301180009,0.874184975032735
"A1","A_o",10087.5490720018,10.0875490720018,"0HW","20",-1.69,2.6,8.31462596282936,8314.62596282936,2988.27657104087,1.95312194185678
"A1","I_o",14517.738,14.517738,"0HW","20",-1.77,2.51,14.0076852841276,14007.6852841276,4240.12633550544,2.77132440229114
"A1","G_h",3369.693,3.369693,"0HW","20",0.19,2.34,26.5803922531636,26580.3922531636,1571.12445745689,1.02687873036398
"A1","A_o",8687.57298058313,8.68757298058313,"0HW","20",-1.69,2.6,5.6381420232551,5638.1420232551,2026.34824315788,1.32441061644306
"A1","I_o",7312.391,7.312391,"0HW","20",-1.77,2.51,2.50489258812407,2504.89258812407,758.230986425157,0.495575808121018
"A1","G_h",2639.493,2.639493,"0HW","20",0.19,2.34,15.0092158778677,15009.2158778677,887.170735795354,0.57985015411461
"A1","A_o",8246.1980339393,8.2461980339393,"0HW","20",-1.69,2.6,4.92333941033437,4923.33941033437,1769.44818407417,1.15650208109423
"A1","I_o",13113.151,13.113151,"0HW","20",-1.77,2.51,10.8503744512962,10850.3744512962,3284.40834640737,2.14667212183488
"A1","G_h",4395.172,4.395172,"0HW","20",0.19,2.34,49.4952529774075,49495.2529774075,2925.58521108979,1.91214719679071
"A1","A_o",11109.3277630168,11.1093277630168,"0HW","20",-1.69,2.6,10.6853371129786,10685.3371129786,3840.31015840452,2.51000663948008
"A1","I_o",7136.33,7.13633,"0HW","20",-1.77,2.51,2.35625376076675,2356.25376076675,713.238013384095,0.466168636198755
"A1","G_h",4942.027,4.942027,"0HW","20",0.19,2.34,65.1235349360647,65123.5349360647,3849.34795241489,2.51591369438881
"A1","A_o",10378.7270785234,10.3787270785234,"0HW","20",-1.69,2.6,8.95312480770047,8953.12480770047,3217.75305588755,2.10310657247552
"A1","I_o",4230.061,4.230061,"0HW","20",-1.77,2.51,0.634059540770703,634.059540770703,191.929822991292,0.125444328752478
"A1","G_h",4885.165,4.885165,"0HW","20",0.19,2.34,63.3836747521687,63383.6747521687,3746.50760072109,2.44869777824908
"A1","A_o",8117.68452450248,8.11768452450248,"0HW","20",-1.69,2.6,4.72632563633804,4726.32563633804,1698.64143369989,1.11022315928098
"A1","I_o",3105.334,3.105334,"0HW","20",-1.77,2.51,0.291871627064074,291.871627064074,88.3495415122953,0.0577447983740492
"A1","G_h",1580.073,1.580073,"0HW","20",0.19,2.34,4.51756630691573,4517.56630691573,267.026116295698,0.174526873395881
"A1","A_o",11634.0476694128,11.6340476694128,"0HW","20",-1.69,2.6,12.0475900536468,12047.5900536468,4329.90386528065,2.83000252632722
"A1","I_o",10140.463,10.140463,"0HW","20",-1.77,2.51,5.69121561919257,5691.21561919257,1722.73096792959,1.12596795289516
"A1","G_h",1328.875,1.328875,"0HW","20",0.19,2.34,3.01267904656554,3012.67904656554,178.074638156015,0.116388652389552
"A1","A_o",9250.5456600985,9.2505456600985,"0HW","20",-1.69,2.6,6.63796736576251,6637.96736576251,2385.68547125504,1.5592715498399
"A1","I_o",5191.164,5.191164,"0HW","20",-1.77,2.51,1.0600211265315,1060.0211265315,320.868395001085,0.209717905229468
"A1","G_h",2073.68,2.07368,"0HW","20",0.19,2.34,8.53445257455012,8534.45257455012,504.457836557539,0.329711004285973
"A1","A_o",8978.97668442015,8.97897668442016,"0HW","20",-1.69,2.6,6.14313124589004,6143.13124589004,2207.84136977288,1.44303357501495
"A1","I_o",3666.571,3.666571,"0HW","20",-1.77,2.51,0.442886914528705,442.886914528705,134.061869027839,0.0876221366195026
"A1","G_h",14080.291,14.080291,"0HW","20",0.19,2.34,754.659798807136,754659.798807136,44606.7332518117,29.1547276155632
"A1","A_o",8837.30634883788,8.83730634883788,"0HW","20",-1.69,2.6,5.8942936271976,5894.2936271976,2118.40912961482,1.3845811304672
"A1","I_o",3467.519,3.467519,"0HW","20",-1.77,2.51,0.384988105697695,384.988105697695,116.535899594692,0.0761672546370538
"A1","G_h",2082.299,2.082299,"0HW","20",0.19,2.34,8.61768929629071,8617.68929629071,509.37782600087,0.332926683660699
"A1","A_o",9409.58406929731,9.40958406929731,"0HW","20",-1.69,2.6,6.93877986601449,6938.77986601449,2493.79748384561,1.62993299597752
"A1","I_o",12655.915,12.655915,"0HW","20",-1.77,2.51,9.92560090575037,9925.60090575037,3004.47939417064,1.96371202233375
"A1","G_h",3521.726,3.521726,"0HW","20",0.19,2.34,29.4718921266227,29471.8921266227,1742.03638857727,1.1385858748871
"A1","A_o",9958.21865432148,9.95821865432148,"0HW","20",-1.69,2.6,8.04030105777274,8040.30105777274,2889.68420016352,1.88868248376701
"A1","G_h",19491.335,19.491335,"0HW","20",0.19,2.34,1615.21117562789,1615211.17562789,95472.5482534839,62.4003583356104
"A1","A_o",9588.18567439688,9.58818567439688,"0HW","20",-1.69,2.6,7.28642891472103,7286.42891472103,2618.74255195074,1.71159643918349
"A1","G_h",16092.51,16.09251,"0HW","20",0.19,2.34,1031.5722793464,1031572.2793464,60974.5869165189,39.8526711872673
"A1","A_o",8962.2284984979,8.9622284984979,"0HW","20",-1.69,2.6,6.11338338310323,6113.38338310323,2197.1499878873,1.43604574371719
"A1","G_h",14059.67,14.05967,"0HW","20",0.19,2.34,752.076117867264,752076.117867264,44454.0160053454,29.0549124217944
"A1","A_o",8549.62315773933,8.54962315773933,"0HW","20",-1.69,2.6,5.40831687445739,5408.31687445739,1943.74908467999,1.27042423835293
"A1","G_h",16044.248,16.044248,"0HW","20",0.19,2.34,1024.34751282941,1024347.51282941,60547.5425273256,39.5735572074024
"A1","A_o",9490.19115992395,9.49019115992395,"0HW","20",-1.69,2.6,7.0943873526216,7094.3873526216,2549.7228145322,1.66648549969425
"A1","G_h",2708.811,2.708811,"0HW","20",0.19,2.34,15.9478509554967,15947.8509554967,942.65195341788,0.616112387854823
"A1","A_o",8611.00160740887,8.61100160740888,"0HW","20",-1.69,2.6,5.50984704381615,5509.84704381615,1980.23902754753,1.29427387421407
"A1","G_h",5527.582,5.527582,"0HW","20",0.19,2.34,84.6315614723765,84631.5614723765,5002.43618813382,3.26956613603518
"A1","A_o",10378.7823464876,10.3787823464876,"0HW","20",-1.69,2.6,8.95324876702826,8953.24876702826,3217.79760686996,2.10313569076468
"A1","G_h",4650.774,4.650774,"0HW","20",0.19,2.34,56.4948749897845,56494.8749897845,3339.32166884618,2.18256318225241
"A1","A_o",6181.92918769819,6.18192918769819,"0HW","20",-1.69,2.6,2.32767567283234,2327.67567283234,836.566636815944,0.546775579618264
"A1","G_h",3459.385,3.459385,"0HW","20",0.19,2.34,28.2655487460012,28265.5487460012,1670.73136149814,1.09198128202493
"A1","A_o",9431.42087380651,9.43142087380651,"0HW","20",-1.69,2.6,6.98072494688192,6980.72494688192,2508.87254590936,1.63978597771854
"A1","G_h",6437.65,6.43765,"0HW","20",0.19,2.34,120.898809878469,120898.809878469,7146.13521382048,4.67067661034019
"A1","A_o",8576.6049241233,8.5766049241233,"0HW","20",-1.69,2.6,5.45280608125527,5452.80608125527,1959.73850560314,1.28087484026349
"A1","G_h",16163.581,16.163581,"0HW","20",0.19,2.34,1042.26450154231,1042264.50154231,61606.5870629636,40.2657431784076
"A1","A_o",6984.78306769088,6.98478306769088,"0HW","20",-1.69,2.6,3.19740462085971,3197.40462085971,1149.14722073698,0.751076614860771
"A1","G_h",13910.346,13.910346,"0HW","20",0.19,2.34,733.517977467744,733517.977467744,43357.0740193544,28.337956875395
"A1","A_o",6497.45592452565,6.49745592452565,"0HW","20",-1.69,2.6,2.64930945598704,2649.30945598704,952.161818481743,0.62232798593578
"A1","G_h",14765.314,14.765314,"0HW","20",0.19,2.34,843.38891359323,843388.91359323,49851.3692602341,32.5825942877347
"A1","A_o",7291.76542746634,7.29176542746634,"0HW","20",-1.69,2.6,3.57573225296966,3575.73225296966,1285.1181717173,0.839946517462284
"A1","G_h",20926.801,20.926801,"0HW","20",0.19,2.34,1907.4126390972,1907412.6390972,112744.109236813,73.6889602854986
"A1","A_o",7356.5192158758,7.3565192158758,"0HW","20",-1.69,2.6,3.65888004621037,3658.88004621037,1315.00148860801,0.859478097129416
"A1","A_o",12315.245657351,12.315245657351,"0HW","20",-1.69,2.6,13.9685718565272,13968.5718565272,5020.30472523589,3.28124491845483
"A1","A_o",12983.1795683259,12.9831795683259,"0HW","20",-1.69,2.6,16.0247316613534,16024.7316613534,5759.2885590904,3.76424088829438
"A1","A_o",8307.91900302864,8.30791900302864,"0HW","20",-1.69,2.6,5.01972424158289,5019.72424158289,1804.08889242489,1.17914306694437
"A1","A_o",9134.94517673777,9.13494517673777,"0HW","20",-1.69,2.6,6.42444266695825,6424.44266695825,2308.9446945048,1.5091141794149
"A1","A_o",11967.3339455482,11.9673339455482,"0HW","20",-1.69,2.6,12.9656193187185,12965.6193187185,4659.84358314744,3.04564940074996
"A1","A_o",13241.2553620918,13.2412553620918,"0HW","20",-1.69,2.6,16.8661445857714,16866.1445857714,6061.69236412624,3.96189043406943
"A1","A_o",12520.85007084,12.52085007084,"0HW","20",-1.69,2.6,14.5830350451208,14583.0350451208,5241.14279521641,3.42558352628524
"A1","A_o",8747.8616463851,8.7478616463851,"0HW","20",-1.69,2.6,5.74043699889548,5740.43699889548,2063.11305740304,1.34843990679937
"A1","A_o",9710.97915008293,9.71097915008293,"0HW","20",-1.69,2.6,7.5315412031265,7531.5412031265,2706.83590840366,1.76917379634226
"A1","A_o",10009.143374359,10.009143374359,"0HW","20",-1.69,2.6,8.14764253421088,8147.64253421088,2928.26272679539,1.91389720705581
"A1","A_o",8588.67089099704,8.58867089099704,"0HW","20",-1.69,2.6,5.47277381494024,5472.77381494024,1966.91490908952,1.28556530005851
"A1","A_o",6852.9491067852,6.8529491067852,"0HW","20",-1.69,2.6,3.04285681788493,3042.85681788493,1093.60274034784,0.714773032907088
"A1","A_o",5448.06796024586,5.44806796024586,"0HW","20",-1.69,2.6,1.67583224563035,1675.83224563035,602.294109079548,0.393656280444149
"A1","A_o",10741.0917875206,10.7410917875206,"0HW","20",-1.69,2.6,9.78872014472345,9788.72014472345,3518.06602001361,2.29938955556445
"A1","A_o",9621.67423141954,9.62167423141954,"0HW","20",-1.69,2.6,7.35278193821893,7352.78193821893,2642.58982859588,1.72718289450711
"A1","A_o",11245.6455007796,11.2456455007796,"0HW","20",-1.69,2.6,11.0295910824147,11029.5910824147,3964.03503501986,2.5908725719084
"A1","A_o",8582.12068256424,8.58212068256424,"0HW","20",-1.69,2.6,5.46192842949688,5461.92842949688,1963.01707756118,1.2830176977524
"A1","A_o",6924.8542359443,6.9248542359443,"0HW","20",-1.69,2.6,3.12656638358704,3126.56638358704,1123.68795826118,0.734436574026915
"A1","A_o",8929.70860207735,8.92970860207735,"0HW","20",-1.69,2.6,6.05587561424748,6055.87561424748,2176.48169576054,1.42253705605264
"A1","A_o",13262.4402265503,13.2624402265503,"0HW","20",-1.69,2.6,16.9363937860611,16936.3937860611,6086.93992671038,3.97839210896103
"A1","A_o",10742.3149865549,10.7423149865549,"0HW","20",-1.69,2.6,9.79161873964676,9791.61873964676,3519.10777502905,2.30007044119545
"A1","A_o",10563.7639955512,10.5637639955512,"0HW","20",-1.69,2.6,9.37407867694421,9374.07867694421,3369.04387649375,2.20198946176062
"A1","A_o",10293.850133285,10.293850133285,"0HW","20",-1.69,2.6,8.76400036412539,8764.00036412539,3149.78173086666,2.05868086984749
"A1","A_o",9739.84101968232,9.73984101968232,"0HW","20",-1.69,2.6,7.58987908247138,7589.87908247138,2727.80254224021,1.78287747858837
"A1","A_o",10842.4027119878,10.8424027119878,"0HW","20",-1.69,2.6,10.0305879043159,10030.5879043159,3604.99329281114,2.35620476654323
"A1","A_o",11336.3819763074,11.3363819763074,"0HW","20",-1.69,2.6,11.2624694097873,11262.4694097873,4047.73150587756,2.6455761476324
"A1","A_o",12602.0320473395,12.6020320473395,"0HW","20",-1.69,2.6,14.8301487534617,14830.1487534617,5329.95546199413,3.4836310209112
"A1","A_o",15665.9901032355,15.6659901032355,"0HW","20",-1.69,2.6,26.1150225032202,26115.0225032202,9385.73908765735,6.13446999193291
"A1","A_o",18682.4725473453,18.6824725473453,"0HW","20",-1.69,2.6,41.2790141991357,41279.0141991357,14835.6777031694,9.69652137462051
"A1","A_o",14516.5379088538,14.5165379088538,"0HW","20",-1.69,2.6,21.4212069365423,21421.2069365423,7698.78177299332,5.03188351176034
"A1","A_o",9958.06318645436,9.95806318645436,"0HW","20",-1.69,2.6,8.03997469605,8039.97469605,2889.56690576037,1.88860582075841
"A1","A_o",11559.9230754141,11.5599230754141,"0HW","20",-1.69,2.6,11.8490315184464,11849.0315184464,4258.54192772963,2.78336073707819
"A1","A_o",8006.91832184328,8.00691832184328,"0HW","20",-1.69,2.6,4.56047454111624,4560.47454111624,1639.03455007718,1.07126441181515
"A1","A_o",8862.85776182061,8.86285776182061,"0HW","20",-1.69,2.6,5.9387060115893,5938.7060115893,2134.3709405652,1.39501368664392
"A1","A_o",7037.04477226261,7.03704477226261,"0HW","20",-1.69,2.6,3.25997910812279,3259.97910812279,1171.63649145933,0.765775484613942
"A1","A_o",11356.1314106183,11.3561314106183,"0HW","20",-1.69,2.6,11.3135542722629,11313.5542722629,4066.09140545129,2.65757608199431
"A1","A_o",13857.0782629977,13.8570782629977,"0HW","20",-1.69,2.6,18.9821911106426,18982.1911106426,6822.19948516495,4.45895391187251
"A1","A_o",7824.49990209637,7.82449990209637,"0HW","20",-1.69,2.6,4.29523700500966,4295.23700500966,1543.70817960047,1.00895959451011
"A1","A_o",12398.9687061706,12.3989687061706,"0HW","20",-1.69,2.6,14.2168200416943,14216.8200416943,5109.52512298492,3.33955890391171
"A1","A_o",10796.2710424314,10.7962710424314,"0HW","20",-1.69,2.6,9.92000350434532,9920.00350434532,3565.24925946171,2.33022827415798
"A1","A_o",13492.4193093383,13.4924193093383,"0HW","20",-1.69,2.6,17.7106115061203,17710.6115061203,6365.19377529964,4.16025736947689
"A1","A_o",11493.0819398525,11.4930819398525,"0HW","20",-1.69,2.6,11.6717212733286,11671.7212733286,4194.8166256343,2.74171021283288
"A1","A_o",6875.94554329286,6.87594554329286,"0HW","20",-1.69,2.6,3.06947650885429,3069.47650885429,1103.16985728223,0.721026050511262
"A1","A_o",6076.4386718816,6.0764386718816,"0HW","20",-1.69,2.6,2.22580805353592,2225.80805353591,799.955414440808,0.522846676105103
"A1","A_o",11302.2672880375,11.3022672880375,"0HW","20",-1.69,2.6,11.1745615437611,11174.5615437611,4016.13741882775,2.62492641753448
"A1","A_o",12533.3380461135,12.5333380461135,"0HW","20",-1.69,2.6,14.6208815637697,14620.8815637697,5254.74483401883,3.43447374772473
"A1","A_o",10276.7256551625,10.2767256551625,"0HW","20",-1.69,2.6,8.72614415996616,8726.14415996616,3136.17621109184,2.04978837326264
"A1","A_o",9737.90064089785,9.73790064089785,"0HW","20",-1.69,2.6,7.58594834865254,7585.94834865254,2726.38983650572,1.78195414150701
"A1","A_o",8736.28438031104,8.73628438031104,"0HW","20",-1.69,2.6,5.72070539084652,5720.70539084652,2056.02151747024,1.34380491337924
"A1","A_o",10659.1280510243,10.6591280510243,"0HW","20",-1.69,2.6,9.59569348371022,9595.69348371022,3448.69223804545,2.25404721440879
"A1","A_o",11393.3263545905,11.3933263545905,"0HW","20",-1.69,2.6,11.4101511588721,11410.1511588721,4100.80832649862,2.68026688006446
"A1","A_o",11467.4422825857,11.4674422825857,"0HW","20",-1.69,2.6,11.604142775134,11604.142775134,4170.52891338317,2.72583589110011
"A1","A_o",12165.3584805288,12.1653584805288,"0HW","20",-1.69,2.6,13.5308403072065,13530.8403072065,4862.98400641,3.17842091922223
"A1","A_o",9721.56040619897,9.72156040619898,"0HW","20",-1.69,2.6,7.55289671072665,7552.89671072665,2714.51107783516,1.77419024695108
"A1","A_o",12603.4136452334,12.6034136452334,"0HW","20",-1.69,2.6,14.8343763937464,14834.3763937464,5331.47487591246,3.48462410190357
"A1","A_o",6715.23664072811,6.71523664072811,"0HW","20",-1.69,2.6,2.88641940785331,2886.41940785331,1037.37913518248,0.678025578550641
